total_precipitation
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
-0.069020246
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070125422
-0.070125241
-0.070125241
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.066924805
-0.067180384
-0.067180384
-0.067794229
-0.067794229
0.47498048
0.207283395
0.192544774
0.267384721
0.396883006
0.420599006
0.376531631
-0.013861478
-0.013861478
-0.004461809
-0.059439186
-0.067629545
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.066958188
-0.062346142
-0.039883376
-0.040787076
-0.045678597
-0.045678597
-0.045678597
-0.045735929
-0.048069375
-0.063309445
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.07006856
-0.07006856
-0.07006856
-0.070217848
-0.070217848
-0.070217848
-0.07006856
-0.070217848
-0.060084199
-0.063923291
-0.060084199
3.372431789
0.547295729
0.704743096
0.550643331
0.23358927
0.105695822
0.627272443
0.094481777
0.062608828
0.08971205
-0.070274529
-0.070274529
-0.070274529
-0.047252346
-0.035759709
-0.048069375
0.765302405
0.710534198
0.367420213
0.257040415
0.113596505
0.34136346
0.414126171
0.26443491
0.094542222
0.266934467
0.106775564
0.143173204
0.062250599
0.063014502
0.040522796
0.03885017
-0.067794229
1.741876971
0.432387736
0.551732988
0.281931663
0.601755237
0.513625777
0.538176152
0.059009405
-0.023385834
-0.038667182
-0.067015699
-0.067015699
-0.070217848
-0.070217848
-0.070125422
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070182103
-0.070274529
-0.070274529
-0.070274529
-0.06869724
-0.06869724
-0.068776107
-0.069879399
-0.069879399
-0.069930003
-0.06869724
-0.069183019
-0.068776107
-0.066277691
-0.044569854
-0.046552958
-0.045735929
-0.047252346
-0.048069375
3.228335491
0.411450989
0.192650775
0.23389053
0.231949282
0.243194962
0.238687248
0.009378572
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.058099699
-0.070274529
-0.070274529
-0.047252346
25.53380169
5.685325157
1.340029988
1.422070831
0.551017091
1.095859526
0.28671685
0.198485642
-0.070348347
-0.070348347
-0.070348347
-0.070348347
-0.048842344
0.486977142
0.308902568
0.122122477
0.001836951
0.081865029
0.066839679
0.117346869
-0.002886744
-0.06869724
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.069031686
-0.06962382
-0.069605817
-0.069930003
-0.069605817
-0.069183019
-0.068776107
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.063923291
-0.063923291
-0.063923291
-0.063217311
-0.063217311
-0.063217311
-0.063217311
-0.068439612
-0.068439612
-0.068439612
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.0403221
-0.044433935
-0.045332948
-0.050632721
-0.051449751
-0.051449751
-0.050879501
-0.028764848
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.068439612
-0.015386903
-0.039355458
-0.039777253
-0.033758582
-0.034965745
-0.040594282
-0.02550394
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070297375
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.07006856
-0.07006856
-0.070125422
-0.070125422
-0.070217848
-0.070217848
-0.070217848
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.068441662
-0.06869724
-0.06869724
-0.069031686
-0.068776107
-0.068776107
-0.069183019
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
-0.07006856
-0.07006856
-0.069321576
-0.070017956
-0.070017956
-0.069170243
-0.07006856
-0.070217848
-0.070217848
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
0.278554277
0.069821013
0.020689723
0.057918208
0.067868202
0.007337591
0.010576337
-0.063923291
-0.063309445
-0.066760121
0.011846714
-0.012533242
-0.019701181
-0.019701181
-0.013675626
-0.019701181
0.005308612
0.279058099
0.049316402
-0.003790813
-0.003790813
-0.003790813
0.060603206
0.049545937
-0.06869724
-0.07006856
-0.069020246
-0.069020246
-0.068051857
1.057176278
0.481233645
0.487428461
0.163680092
0.154865218
0.152287727
0.141890195
-0.045530242
-0.046968736
-0.054388454
-0.066813243
-0.055600095
-0.064933181
-0.066199397
-0.066727249
-0.065598617
-0.065598617
-0.065598617
-0.070217848
-0.070274529
-0.070274529
-0.070274529
-0.021104427
-0.004461809
0.000857595
-0.002563521
0.008716454
0.013328476
0.001579406
0.011706477
-0.054083678
-0.053345669
-0.054862086
-0.065188759
-0.067015699
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
0.051315876
0.032282184
0.030328745
0.029841056
0.008716454
-0.005383168
-0.013861478
-0.047252346
-0.047252346
-0.047252346
-0.070274529
-0.06869724
-0.068626111
-0.068776107
-0.069183019
-0.069605817
-0.067327905
-0.069221525
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.00126686
-0.00667364
-0.00667364
-0.016073309
-0.01313513
-0.01313513
0.403737149
0.260427736
0.229968077
0.185014829
0.185018918
0.179206596
0.147099043
-0.067629545
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
0.52840828
0.398795013
0.249335005
0.068168439
0.237428998
0.066488205
0.109837177
-0.004461809
-0.004461809
-0.013861478
-0.013861478
-0.004461809
-0.004461809
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.026105719
-0.026105719
-0.026922748
-0.026922748
-0.022826874
-0.021310457
-0.023041003
-0.050557819
-0.039717258
-0.041900237
-0.043715431
-0.044532461
-0.043715431
-0.044626168
-0.044626168
-0.048304775
-0.063923291
-0.059439186
-0.059439186
-0.066540614
-0.066540614
-0.066540614
-0.066540614
-0.066540614
-0.068310042
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.045882873
-0.057889469
-0.059704664
-0.059704664
-0.059704664
-0.061660679
-0.062783675
-0.070125241
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.069930003
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.067825767
-0.046577901
-0.047252346
-0.047252346
-0.047252346
-0.039779502
-0.047252346
-0.039995286
-0.07006856
-0.070274529
-0.070182103
-0.070236854
-0.070125241
-0.070236854
-0.070182103
-0.070125241
-0.070125241
-0.070274529
-0.061680176
-0.063500312
-0.063500312
-0.065366952
-0.017161897
-0.025590469
-0.026778954
-0.045211175
-0.045211175
-0.045211175
-0.043972351
-0.069031686
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.06962382
-0.069879399
-0.067794229
-0.067794229
-0.067794229
-0.01260337
-0.022817663
-0.02061331
4.102468782
0.819999736
0.250881692
0.113045903
0.225107219
0.220497226
0.533252571
-0.066277691
-0.065273857
-0.067373966
-0.010321411
2.099955385
1.979987625
0.359983859
1.391663081
0.4767338
0.445100908
0.469750896
0.913693771
0.214700609
0.333554242
-0.07006856
-0.07006856
-0.07006856
-0.070217848
0.080462159
0.011528314
-0.004461809
-0.013861478
-0.013861478
-0.004461809
-0.010942927
-0.045061484
-0.045061484
-0.045061484
-0.045152313
-0.034103091
-0.006817614
0.488715404
0.348704106
0.10769654
0.071952496
0.495436831
0.416765658
0.210588455
0.039271091
0.121288372
0.178885547
0.095388953
-0.059439186
-0.060889365
-0.060889365
-0.060889365
-0.067629545
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
-0.07006856
-0.07006856
1.2915116
0.80367873
0.482025786
0.450242631
0.163735275
0.252548753
0.308249524
0.017135098
-0.009530817
-0.006875016
0.005531394
0.017092385
-0.021104427
-0.070274529
-0.047252346
-0.047252346
-0.048069375
-0.0466385
0.395525217
0.114622072
0.128666993
0.083111118
0.033144349
0.100632674
0.082904245
-0.048069375
-0.067794229
-0.067794229
-0.067538651
-0.068310042
0.303216957
0.179682401
0.088055204
0.084568724
0.125007388
0.023613367
0.026811782
-0.047252346
-0.047252346
-0.068441662
-0.069930003
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.06805148
-0.06805148
-0.06805148
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070180173
0.071741436
0.034577668
0.006005856
-0.005173455
-0.011602909
-0.011602909
0.00643023
-0.045211175
-0.067373966
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
-0.067015699
-0.067629545
-0.067629545
-0.067629545
-0.067629545
-0.067629545
-0.044792234
-0.057412944
-0.057412944
-0.05714975
-0.05714975
-0.056535904
-0.05714975
-0.070274529
-0.070217848
0.000909875
-0.023990198
-0.023990198
-0.023990198
-0.016517355
-0.017362755
-0.018181611
-0.070274529
-0.070217848
-0.070125422
-0.070217848
-0.07006856
-0.039883376
-0.04253919
-0.049121805
-0.044277273
-0.048304775
-0.048304775
-0.048304775
-0.068441662
-0.069930003
-0.069930003
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.069930003
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.066186797
-0.067794229
-0.067538651
-0.067180384
-0.067794229
-0.067794229
-0.067180384
-0.070274529
-0.070217848
-0.070217848
0.02340701
-0.016073309
-0.012224394
-0.015162572
-0.015162572
-0.008074483
-0.010512968
-0.064923169
-0.062716039
-0.04148676
-0.04148676
-0.035326425
-0.038745906
0.013781168
0.035406872
-0.007070646
-0.010321411
-0.013861478
-0.0109233
0.126650746
0.025829096
-0.009199038
0.465102543
0.25643562
0.253810508
0.377349273
0.578585258
0.325742213
0.361623113
0.020524943
0.023305375
0.048037986
0.043226514
-0.060084199
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.06856497
-0.06869724
-0.06856497
-0.06856497
-0.06856497
-0.068441662
-0.068441662
-0.049861388
-0.05714975
-0.057412944
-0.039883376
-0.049121805
-0.049121805
-0.047605388
-0.059439186
-0.059439186
-0.059439186
-0.067629545
-0.067629545
-0.067629545
-0.07006856
-0.070217848
-0.070274529
-0.070182103
-0.070182103
-0.070274529
-0.070182103
-0.070182103
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
0.016070512
-0.007832712
-0.005571434
-0.015162572
-0.015162572
-0.012224394
-0.005762903
-0.067794229
-0.070274529
-0.070274529
-0.00475155
0.387670145
0.104165772
0.052280207
0.001836951
0.009789805
0.137335923
0.168835029
-0.067373966
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.050632721
-0.047335132
-0.048069375
-0.047252346
-0.047252346
-0.047252346
-0.045735929
-0.063650661
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070125422
-0.070217848
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
0.008305148
-0.007549185
-0.008850279
-0.015162572
-0.015162572
-0.005762903
-0.005762903
-0.070274529
-0.070274529
-0.070125422
-0.067538651
-0.068054464
-0.068439612
-0.068439612
-0.068439612
-0.068310042
0.167963924
0.068780712
0.005802322
0.008490637
0.105009316
0.239122687
0.214047324
0.00860405
-0.002866288
0.012265952
0.037674691
0.02246493
0.167495536
0.060783758
0.012425789
0.012078837
0.007687155
0.010445583
0.036861873
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070297375
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.054076127
-0.062603466
-0.063217311
-0.062647062
-0.062647062
-0.063217311
-0.063217311
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.037539892
-0.036023475
-0.043694758
-0.044511788
-0.039855667
-0.044511788
-0.044511788
-0.067629545
-0.070217848
-0.070217848
-0.067373966
-0.067629545
-0.067629545
-0.067629545
-0.067629545
-0.067629545
-0.067629545
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070125241
-0.070182103
-0.070182103
-0.070236854
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.070217848
-0.07006856
-0.070217848
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.067696197
-0.066924805
-0.067180384
-0.067794229
-0.067180384
-0.067313849
-0.067313849
-0.06869724
-0.07006856
-0.07006856
-0.070182103
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.058342356
-0.063923291
-0.063923291
-0.063923291
-0.063923291
-0.063923291
-0.063923291
-0.070274529
-0.070217848
-0.070217848
-0.070217848
-0.024967794
-3.89E-05
-0.024967794
-0.024967794
-0.021969701
-0.022947296
-0.013861478
-0.007882926
-0.013861478
-0.013861478
-0.013861478
-0.022947296
-0.019765386
-0.063993018
-0.070274529
-0.070274529
-0.069031686
-0.06962382
-0.06869724
-0.06869724
-0.067538651
-0.058825341
-0.038960399
-0.046552958
-0.040886965
-0.045443197
-0.045443197
-0.045735929
-0.043413254
-0.068051857
-0.068051857
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.003133572
0.004206105
0.896526973
0.462017721
0.232921364
0.273422001
0.271429809
0.260136016
0.294933782
-0.066813243
-0.066813243
-0.066813243
-0.059439186
-0.059439186
-0.066199397
-0.067629545
-0.067373966
-0.067629545
-0.067629545
-0.070274529
-0.070274529
-0.070274529
-0.070274529
0.081916082
0.02365182
-0.006260859
-0.009199038
-0.000810773
0.008834101
0.02365182
-0.069930003
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.069350238
-0.06869724
-0.06869724
-0.068567671
-0.068567671
-0.068312092
-0.068567671
-0.07006856
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.067373966
-0.067794229
-0.067538651
-0.067794229
-0.067794229
-0.067538651
-0.065979034
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
-0.070274529
